,Tidsperiode,Kvalitetsindikator,Måltall,komnr,Verdi,Sektor,Nivå
7692,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7693,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7694,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7695,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7696,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7697,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7698,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7699,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7700,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7701,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7702,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7703,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7704,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4612,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7705,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4612,4.808,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7706,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4612,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7707,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4612,80.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7708,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4612,94.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7709,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4612,104.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7710,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4612,115.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7711,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1528,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7712,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7713,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1528,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7714,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,10.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7715,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1528,11.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7716,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,14.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7717,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,16.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7718,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,16.667,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7719,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,19.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7720,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1528,20.192,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7721,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1528,21.939,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7722,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1528,22.727,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7723,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,23.256,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7724,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1528,24.02,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7725,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,27.941,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7726,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,31.111,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7727,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1528,31.193,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7728,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1528,32.653,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7729,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1528,42.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7730,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1528,43.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7731,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1528,45.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7732,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1528,49.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7733,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1528,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7734,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1528,60.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7735,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1528,61.111,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7736,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1528,68.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7737,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1528,196.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7738,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1528,198.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7739,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1528,204.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7740,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1528,208.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7741,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1528,218.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7742,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1121,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7743,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1121,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7744,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,11.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7745,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,11.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7746,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,14.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7747,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,15.278,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7748,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,18.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7749,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,20.29,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7750,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,21.359,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7751,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,21.569,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7752,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,22.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7753,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1121,24.519,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7754,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1121,26.136,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7755,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1121,26.728,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7756,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1121,29.412,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7757,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1121,31.034,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7758,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1121,35.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7759,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1121,38.919,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7760,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1121,49.519,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7761,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1121,51.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7762,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1121,58.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7763,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1121,69.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7764,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1121,72.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7765,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1121,103.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7766,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1121,185.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7767,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1121,208.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7768,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1121,208.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7769,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1121,217.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7770,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1121,264.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7771,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7772,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7773,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7774,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,11.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7775,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,12.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7776,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1560,17.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7777,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,17.647,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7778,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,17.742,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7779,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1560,18.478,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7780,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,20.93,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7781,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,27.907,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7782,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1560,29.412,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7783,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1560,43.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7784,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1560,43.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7785,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1560,44.33,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7786,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1560,46.237,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7787,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1560,51.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7788,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1560,52.041,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7789,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1560,57.944,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7790,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1560,62.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7791,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1560,92.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7792,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1560,93.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7793,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1560,97.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7794,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1560,98.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7795,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,1560,107.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7796,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3818,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7797,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3818,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7798,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3818,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7799,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3818,11.921,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7800,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3818,12.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7801,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3818,12.667,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7802,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3818,13.462,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7803,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3818,15.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7804,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3818,16.667,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7805,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3818,18.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7806,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3818,19.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7807,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3818,24.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7808,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3818,29.07,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7809,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3818,30.588,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7810,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3818,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7811,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3818,52.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7812,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3818,58.065,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7813,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3818,64.286,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7814,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3818,71.429,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7815,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3818,90.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7816,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3818,150.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7817,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3818,151.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7818,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3818,155.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7819,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3818,170.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7820,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3818,172.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7821,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),5412,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7822,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5412,2.793,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
